sub,block,stim,stim_num,phc1,phc2,phc3,phc4,phc5,decrease
227,2,c3.jpg,7,43.72191872,105.2443545,98.70492857,126.2719121,130.9444346,-87.22251588
227,2,c22.jpg,8,-0.8620577329,131.1426356,77.80928978,-17.69482129,-33.8775433,33.0154855671
227,2,c20.jpg,9,71.35727863,123.8431273,-10.83252551,30.50976061,29.8872616,41.470017029999994
227,2,c7.jpg,10,110.7966157,140.6143241,-16.59630233,71.49768147,26.0884,84.70821570000001
227,2,c23.jpg,11,153.8886126,80.30364768,40.25974033,115.7746077,-44.045609,197.9342216
227,2,c12.jpg,12,69.78405834,100.2852192,30.9371224,26.07216368,32.00195858,37.78209976
228,2,c9.jpg,1,-148.9619251,-221.0397611,-37.97392441,-134.1959434,-56.10692979,-92.85499530999999
228,2,c5.jpg,2,-116.0989975,-76.85896123,27.63112852,38.48279108,-68.52549125,-47.573506249999994
228,2,c20.jpg,3,-45.21413095,48.8737326,-5.06851761,15.20853003,-62.81978437,17.605653420000003
228,2,c4.jpg,4,67.10429397,62.80304194,112.7156233,-56.60462719,47.99509798,19.109195990000003
228,2,c12.jpg,5,83.00493084,-67.36546956,-77.417437519999993,-57.94386283,-4.259283922,87.264214762
228,2,c14.jpg,6,176.8198333,51.15359973,-49.35587482,55.92321613,-124.2611421,301.0809754
228,2,c22.jpg,7,-82.10668181,66.344946,114.1704264,47.96307985,-27.37662849,-54.730053319999996
228,2,c23.jpg,8,84.3659942,-37.53221857,-39.51530451,18.99148018,-169.4855996,253.8515938
228,2,c24.jpg,9,121.910725,35.85074994,19.88944073,73.8728592,-91.18731345,213.09803845
228,2,c7.jpg,10,66.76980811,-36.0516633,22.28089367,-35.05411745,-155.7505135,222.52032161
228,2,c15.jpg,11,-13.31588802,84.37342833,-67.56810984,-19.26787626,45.71295891,-59.02884693
228,2,c3.jpg,12,30.17121334,-81.67285048,109.4750925,-60.87437116,-134.3213325,164.49254584000002
229,2,c17.jpg,1,156.097695,103.5121465,23.05136284,103.0680399,-36.71428735,192.81198235
229,2,c10.jpg,2,56.08935996,63.3049978,81.09892781,56.23407019,-15.64708098,71.73644094000001
229,2,c11.jpg,3,133.9483445,163.3854224,164.5326885,193.6988034,62.56305904,71.38528545999999
229,2,c16.jpg,4,87.81513175,116.3655477,132.2883011,1.312549522,102.5403696,-14.72523785
229,2,c18.jpg,5,87.50770816,139.8089202,31.61138853,52.87090577,99.55929589,-12.051587729999994
229,2,c13.jpg,6,-39.47455416,68.15928359,108.9578757,111.717695,202.0580623,-241.53261645999999
229,2,c2.jpg,7,49.55060777,58.2626576,100.8518465,2.40083979,59.48609819,-9.93549042
229,2,c1.jpg,8,128.9698634,5.971463163,74.42703311,61.83610355,-63.87013837,192.84000177000001
229,2,c6.jpg,9,-25.18619831,65.11739779,66.18530897,192.6239709,84.29309285,-109.47929116
229,2,c21.jpg,10,190.840936,102.5233019,64.67479455,75.01268027,-38.49672127,229.33765727
229,2,c19.jpg,11,154.9433561,114.762886,73.22314486,-12.64716529,102.0295092,52.91384689999998
229,2,c8.jpg,12,109.1018495,5.308974474,-84.96869122,66.23525748,-0.3890909082,109.4909404082
103,1,p3.jpg,1,207.1075707,262.2368082,27.03786818,-28.77488687,6.484898517,200.622672183
103,1,p9.jpg,2,193.5040602,362.4440956,242.0161005,112.0192036,87.76818705,105.73587315
103,1,p2.jpg,3,235.6778411,93.27852942,266.3169929,91.70643179,84.02055535,151.65728575
103,1,p4.jpg,4,193.8307495,279.8787486,113.0597879,114.1282797,173.0322551,20.79849440000001
103,1,p13.jpg,5,198.3886207,218.6901089,121.2650702,158.8071941,170.5428847,27.845735999999988
103,1,p8.jpg,6,136.4621564,280.9000412,254.5990537,5.630127639,-41.90832028,178.37047668
103,1,p14.jpg,7,120.8951191,271.405415,194.1581423,20.52905606,132.9615209,-12.066401800000008
103,1,p11.jpg,8,170.2958239,68.02644497,50.58946649,139.0261877,176.5108452,-6.215021300000018
103,1,p10.jpg,9,197.8982691,168.2081267,108.935683,35.31712871,34.19974497,163.69852413
103,1,p23.jpg,10,176.3703643,158.6118213,209.4014162,113.3824331,50.22171544,126.14864886000001
103,1,p6.jpg,11,136.0528262,145.7944248,130.6184767,104.9217982,37.85871173,98.19411446999999
103,1,p7.jpg,12,313.8320543,103.9573952,162.2181522,149.4013965,119.9985577,193.8334966
105,2,p18.jpg,1,115.8858527,-40.52261684,38.11534707,248.546689,4.499882623,111.385970077
105,2,p12.jpg,2,223.9933748,184.5566893,76.22274241,-25.05348625,61.37886031,162.61451449
105,2,p24.jpg,3,258.9271367,242.278291,174.8556198,90.21552527,231.4600334,27.46710330000002
105,2,p15.jpg,4,151.4919451,63.93474687,64.67966459,254.691092,-24.81514359,176.30708869
105,2,p16.jpg,5,94.46798755,118.8614724,60.96830641,109.6071453,-112.9393596,207.40734715000002
105,2,p22.jpg,6,47.34942745,37.2256743,-45.5402167,29.36434844,37.97964468,9.36978277
105,2,p1.jpg,7,90.52022896,91.20849908,-6.965365435,145.6927099,82.84158089,7.678648069999994
105,2,p20.jpg,8,135.0210854,77.60429185,67.52040175,170.1282012,52.68689784,82.33418756
105,2,p5.jpg,9,264.0422832,110.5428784,93.54461612,15.46312439,24.18237501,239.85990819
105,2,p19.jpg,10,79.1755724,4.336782334,94.68590696,44.26754133,20.35862444,58.81694795999999
105,2,p17.jpg,11,14.35043621,155.900154,6.206399554,-29.73475649,197.2247039,-182.87426769
105,2,p21.jpg,12,163.9707363,-0.487252455,-103.0762824,64.07136485,33.6339551,130.3367812
106,2,p17.jpg,1,102.3474831,414.0695202,210.4126535,23.41241663,186.7150238,-84.3675407
106,2,p5.jpg,2,270.0148696,186.7565851,68.72044833,266.8945332,44.46822302,225.54664658
106,2,p21.jpg,3,-14.53217492,286.8433981,82.8719309,75.67938599,71.93459215,-86.46676707
106,2,p1.jpg,4,-107.6100442,43.67385282,22.73982517,208.124099,167.4722255,-275.0822697
106,2,p16.jpg,5,304.7964934,264.1425663,296.314937,143.5435338,126.0758773,178.72061609999997
106,2,p19.jpg,6,39.80969999,83.22764983,108.059374,100.492477,45.53194222,-5.722242229999999
106,2,p18.jpg,7,139.0112603,160.3497703,223.5288096,148.7114886,112.5492389,26.462021399999998
106,2,p24.jpg,8,159.9974009,114.305057,168.6772194,254.4363109,52.527695,107.46970590000001
106,2,p12.jpg,9,289.6029145,336.4995692,174.0360591,264.1859113,137.1718491,152.4310654
106,2,p20.jpg,10,226.4009545,-3.625646491,327.4498799,128.318046,103.9036329,122.4973216
106,2,p15.jpg,11,66.95866068,45.56779219,-138.9205812,95.48621772,297.4706438,-230.51198312000002
106,2,p22.jpg,12,-8.960791469,98.78059468,19.57544681,70.04456172,218.7993369,-227.76012836899997
107,1,p21.jpg,1,107.8661743,253.2027384,15.96310706,-25.60812029,-117.9484848,225.8146591
107,1,p17.jpg,2,103.6209185,46.94609847,130.1638055,15.23043986,1051.522032,-947.9011135000001
107,1,p24.jpg,3,129.0380342,66.95444182,-201.0516271,-51.32554561,-189.4213408,318.459375
107,1,p5.jpg,4,13.78283408,131.5774523,46.46336939,-71.06761807,205.123789,-191.34095492
107,1,p20.jpg,5,-23.50005644,73.55335782,-31.39919291,118.3005065,-85.4888852,61.98882876
107,1,p12.jpg,6,-3.567853827,175.2610772,99.05619112,-178.3022482,14.88011281,-18.447966637
107,1,p22.jpg,7,34.92147761,44.34332718,-35.89421868,-12.98328205,-60.35228856,95.27376616999999
107,1,p16.jpg,8,49.12471634,-59.52656131,199.5632548,-71.89485728,-59.89306161,109.01777795
107,1,p15.jpg,9,-51.26577611,19.05215064,169.5867678,-91.18057723,-110.9842174,59.71844129000001
107,1,p19.jpg,10,88.19346698,-507.2433877,-64.14952784,23.62832932,-103.9730621,192.16652908
107,1,p1.jpg,11,57.59550893,-190.7934194,189.7161233,-187.5010702,-93.72324279,151.31875172
107,1,p18.jpg,12,32.06357039,238.4206904,94.82640522,108.9879109,103.6419537,-71.57838330999999
110,1,p3.jpg,1,44.80056366,-48.76072416,72.95519981,12.22340692,78.00824822,-33.20768456
110,1,p10.jpg,2,103.7068455,90.5609468,-48.7097289,54.0858735,44.33161718,59.37522832
110,1,p14.jpg,3,-59.90225968,-33.87432763,82.31212295,113.5324837,-7.973865107,-51.928394573
110,1,p8.jpg,4,138.4510675,103.779277,-67.52213908,53.73885049,108.8178134,29.633254099999988
110,1,p9.jpg,5,135.9414375,117.2210614,140.0863254,44.27369008,-14.20647182,150.14790932
110,1,p11.jpg,6,31.49154381,90.95448437,-6.704266551,175.3810329,-5.779425455,37.270969265
110,1,p7.jpg,7,128.7206031,-5.910027899,47.41838725,64.63985029,139.4217392,-10.701136099999985
110,1,p4.jpg,8,-57.02342897,78.36462123,75.89500349,5.30289207,-11.99140442,-45.032024549999996
110,1,p2.jpg,9,-55.31791343,133.8623605,49.41756043,118.8426419,54.13781874,-109.45573217
110,1,p23.jpg,10,50.73803958,151.5349307,4.661082443,23.3970544,17.41039205,33.32764753
110,1,p13.jpg,11,99.94275683,85.94023234,183.7003947,111.2920185,57.33357322,42.609183609999995
110,1,p6.jpg,12,10.13827518,53.4162759,-44.09933639,-38.91997795,69.53866029,-59.400385109999995
111,2,p3.jpg,1,41.60168004,41.8888615,78.75743507,61.11468029,-53.04878438,94.65046441999999
111,2,p10.jpg,2,47.43810598,22.56459574,86.80661294,-94.9040725,3.95561893,43.48248705
111,2,p7.jpg,3,172.5584301,78.14815876,65.15153707,-35.21075486,-12.75143674,185.30986684
111,2,p14.jpg,4,-76.40822361,-54.99784053,35.11143588,-56.79559685,-42.40382888,-34.004394729999994
111,2,p2.jpg,5,124.2125929,138.3158631,57.14899537,17.04651732,72.35177103,51.86082187000001
111,2,p4.jpg,6,3.042524689,-27.42563974,61.94927305,64.22873068,65.30273632,-62.260211631
111,2,p13.jpg,7,-36.37125321,32.69334502,65.49693608,81.72359963,22.90328095,-59.27453416
111,2,p23.jpg,8,-44.39766684,-56.59466229,-73.63160463,-21.37850267,-35.73520015,-8.662466690000002
111,2,p9.jpg,9,35.55422089,0.4272836023,135.9229175,-12.57796377,37.72642176,-2.1722008699999975
111,2,p6.jpg,10,126.8275856,-33.56503349,8.93959191,84.47195108,-17.32981427,144.15739987
111,2,p11.jpg,11,203.2962295,82.56123259,21.08591707,59.59956664,44.89763671,158.39859279
111,2,p8.jpg,12,9.705631513,-18.04946141,8.697532309,-27.0355032,13.99569642,-4.290064907
112,1,p17.jpg,1,175.5013778,90.11148741,31.19516053,155.3947534,73.14585109,102.35552671
112,1,p19.jpg,2,200.5646024,99.28823734,76.32518542,118.300884,79.40518037,121.15942203000002
112,1,p21.jpg,3,257.7895228,112.434366,143.2585773,56.03076506,-18.21659212,276.00611491999996
112,1,p1.jpg,4,259.5373825,78.62605461,17.90149663,66.05957674,84.8154147,174.72196779999996
112,1,p15.jpg,5,276.1493021,100.191612,114.2127929,88.64445699,52.90013435,223.24916775
112,1,p22.jpg,6,163.6592042,-34.38148896,240.9359778,34.03999255,32.28755083,131.37165337
112,1,p16.jpg,7,191.2505899,61.43392114,-8.48827864,43.0070693,-77.7647839,269.0153738
112,1,p5.jpg,8,322.3995001,133.4837534,48.97006537,157.485202,169.9889853,152.41051480000002
112,1,p24.jpg,9,319.523032,105.5653687,205.6611428,239.0970131,63.2832605,256.2397715
112,1,p18.jpg,10,121.0923034,134.5232167,-84.23007673,43.57698604,50.96888052,70.12342288
112,1,p20.jpg,11,130.444914,277.0199762,165.2904279,45.76836492,102.0700854,28.374828600000015
112,1,p12.jpg,12,382.0640829,192.4118027,75.80906336,61.36415332,24.19751027,357.86657263
113,1,p1.jpg,1,44.35573738,56.8960763,108.7290402,-76.60984238,58.2991371,-13.943399720000002
113,1,p18.jpg,2,82.71161816,-2.127102199,22.70927502,-103.6701054,-55.28091422,137.99253238
113,1,p16.jpg,3,59.54163941,39.98497142,-45.00583853,-29.09710434,-20.64766866,80.18930807000001
113,1,p19.jpg,4,-19.97782404,164.0122793,78.36759768,-123.2779666,-128.6317226,108.65389855999999
113,1,p24.jpg,5,67.79732743,120.5155711,21.65247246,-44.03318406,59.42464946,8.372677969999998
113,1,p15.jpg,6,179.5254286,-8.068640786,160.8925651,30.69133385,-39.82823313,219.35366173
113,1,p21.jpg,7,102.487372,-37.69595521,64.17109094,49.97881553,-34.58130701,137.06867900999998
113,1,p5.jpg,8,18.06570655,141.2138943,-85.18505946,-44.93173525,-46.52245268,64.58815923
113,1,p20.jpg,9,147.7835826,-133.2413987,152.7912644,-55.54679169,105.0165948,42.766987799999995
113,1,p17.jpg,10,-43.34743135,-3.606832529,-24.61595375,-3.185790642,-24.94974731,-18.39768404
113,1,p12.jpg,11,50.87465448,104.6288555,79.22326168,-50.93780439,-71.56919468,122.44384915999998
113,1,p22.jpg,12,-65.39746326,-68.7805885,-75.10873214,-26.34339487,26.53406728,-91.93153054
114,2,p10.jpg,1,161.8559471,187.1885152,-23.34699552,49.94821217,190.4028598,-28.54691269999998
114,2,p14.jpg,2,301.6651133,73.34392828,222.9962067,-117.8947403,-144.958056,446.6231693
114,2,p2.jpg,3,157.473327,82.86100162,27.37298574,-32.38202509,106.5754131,50.897913900000006
114,2,p8.jpg,4,181.2930603,215.1192566,-85.75130545,278.015458,169.7804425,11.512617800000015
114,2,p23.jpg,5,61.62450151,90.86923702,97.24756368,108.8137733,186.3010157,-124.67651418999999
114,2,p11.jpg,6,159.8574945,385.5056722,151.5198658,132.2094738,4.509894158,155.347600342
114,2,p4.jpg,7,174.8166866,43.28992739,266.6740957,-112.303382,148.1219894,26.694697200000007
114,2,p3.jpg,8,197.7370629,95.27426213,107.13165,-29.63869888,132.9951646,64.7418983
114,2,p6.jpg,9,232.4358456,113.8199202,131.4846384,80.45784805,78.48209145,153.95375415
114,2,p7.jpg,10,16.93383432,88.81034152,-89.64254939,215.3410701,61.37207568,-44.438241360000006
114,2,p9.jpg,11,25.55020667,148.2329915,205.2076864,260.3882716,111.3627447,-85.81253802999998
114,2,p13.jpg,12,132.7264209,66.41418166,181.588391,53.64750456,17.86511638,114.86130451999999
115,2,p9.jpg,1,300.5562915,272.2993379,149.0736944,204.3249466,240.1530203,60.40327119999998
115,2,p11.jpg,2,297.2339967,59.75004319,320.2963064,134.4182219,253.0905234,44.14347329999998
115,2,p14.jpg,3,82.43910257,9.683517945,165.2696799,113.810811,139.2818544,-56.84275182999998
115,2,p8.jpg,4,227.5235195,140.7119604,66.72656393,202.2015577,177.1403806,50.383138900000006
115,2,p23.jpg,5,295.5272365,132.9121161,81.59114604,69.84248823,123.1201693,172.40706720000003
115,2,p13.jpg,6,268.1491935,272.4391555,164.9269333,96.88272811,197.9386366,70.21055690000003
115,2,p2.jpg,7,246.7669292,167.7446594,69.56167441,95.35552242,166.4010643,80.36586489999999
115,2,p7.jpg,8,275.2079467,266.2882441,307.1043021,188.8604308,204.5185754,70.68937129999998
115,2,p4.jpg,9,189.6433323,36.88273585,153.0992615,152.5790898,-9.16407351,198.80740581
115,2,p3.jpg,10,144.7559532,134.2965419,32.439806,86.73374685,138.5606543,6.195298899999983
115,2,p6.jpg,11,183.2603121,30.71803527,110.4871092,138.256572,72.90534928,110.35496282
115,2,p10.jpg,12,160.0530772,46.69400969,158.4494885,-1.370227011,174.6279242,-14.574847000000005
116,1,p17.jpg,1,61.9219543,6.242557739,89.9893037,52.03758079,99.37059809,-37.44864379
116,1,p1.jpg,2,168.9163705,-56.62865877,41.3884033,-33.06560584,-106.531406,275.44777650000003
116,1,p22.jpg,3,90.62397746,220.9619245,-94.63322015,44.09434637,70.45435809,20.169619370000007
116,1,p18.jpg,4,122.9018084,-23.25631636,274.5663676,42.55996197,73.65181341,49.24999498999999
116,1,p15.jpg,5,58.11512601,246.0418548,205.5672248,159.2234342,33.86768784,24.247438169999995
116,1,p19.jpg,6,107.5437744,96.04663116,120.8884792,148.2355092,-87.22360405,194.76737845000002
116,1,p24.jpg,7,156.9857837,237.1812888,-62.0616824,127.6143652,112.9054049,44.08037880000002
116,1,p12.jpg,8,54.12882288,46.24167879,120.510022,100.0123966,143.4937762,-89.36495332000001
116,1,p5.jpg,9,130.1130686,208.1758166,-4.627529521,44.54275325,209.1594418,-79.0463732
116,1,p21.jpg,10,10.78016045,91.41023633,-30.03182879,29.95974687,204.5142394,-193.73407895
116,1,p16.jpg,11,99.23795115,255.8646244,74.8721177,162.2447679,-31.6502637,130.88821485
116,1,p20.jpg,12,173.838286,46.85407995,31.6270542,5.428809931,27.88059555,145.95769045
118,2,p6.jpg,1,116.1454071,-122.1716434,20.12552086,-38.38561434,107.2240113,8.921395799999999
118,2,p2.jpg,2,198.2539488,72.753702,215.6967301,43.56723331,70.37854513,127.87540366999998
118,2,p10.jpg,3,208.9254654,-23.52345714,-39.33785452,36.66547103,-88.73260809,297.65807349
118,2,p23.jpg,4,36.22276492,12.70206171,9.395587269,125.0553575,86.79446225,-50.57169732999999
118,2,p14.jpg,5,-46.27754705,128.0828419,-17.7822373,68.99479162,36.04128319,-82.31883024000001
118,2,p13.jpg,6,26.93795453,116.0979892,30.86589414,50.33133301,-41.21102376,68.14897829
118,2,p3.jpg,7,-3.429934091,-28.47041858,199.984493,-46.62387477,-145.6895449,142.25961080899998
118,2,p8.jpg,8,-19.0804014,-35.95389015,115.2998214,12.15927248,-90.87501779,71.79461639
118,2,p9.jpg,9,-0.1373052032,-45.68217315,91.31121593,-136.3899567,87.70862775,-87.8459329532
118,2,p4.jpg,10,228.1695551,21.38630972,8.962643523,35.11703089,139.5451202,88.62443489999998
118,2,p7.jpg,11,178.3656542,-39.2284695,-49.9069131,-68.59981051,48.24204868,130.12360551999998
118,2,p11.jpg,12,-69.06632903,36.64414378,48.57294606,48.10910704,192.9794065,-262.04573553
120,1,p13.jpg,1,80.4051603,171.5223018,95.01553864,-30.70458167,115.9474877,-35.54232739999999
120,1,p23.jpg,2,5.198583503,150.8315179,227.1366092,134.1047726,59.04318549,-53.844601987
120,1,p3.jpg,3,69.35715366,98.25558613,101.9295894,-27.95523157,30.63409901,38.723054649999995
120,1,p2.jpg,4,147.8101239,172.562229,130.9460029,220.8157734,204.9786471,-57.16852319999998
120,1,p4.jpg,5,-0.8169717663,113.1598167,32.02751968,46.60366086,25.61486777,-26.4318395363
120,1,p10.jpg,6,100.0765553,179.6886894,168.6626892,132.814492,83.7293687,16.3471866
120,1,p7.jpg,7,149.8771871,204.1021159,119.903897,91.87495521,26.77583338,123.10135371999999
120,1,p8.jpg,8,124.007538,143.3952438,82.60896122,164.7371403,64.06700488,59.94053312
120,1,p6.jpg,9,-15.8549755,114.8025052,51.86185024,75.89991946,-27.81893947,11.96396397
120,1,p9.jpg,10,236.7021534,119.8564195,150.7339141,165.7042667,-17.51295703,254.21511042999998
120,1,p11.jpg,11,233.0118106,179.2559681,150.4108771,344.3016304,124.9761732,108.03563739999998
120,1,p14.jpg,12,116.3149489,91.48365731,93.13451032,-7.17391292,33.9760564,82.33889250000001
121,2,p13.jpg,1,-190.4444588,57.85135872,128.9803418,60.71194915,60.41639509,-250.86085389000002
121,2,p8.jpg,2,14.73005591,60.53535253,164.5569844,-332.1979438,110.0090484,-95.27899249
121,2,p23.jpg,3,-42.22933259,46.5054875,117.8653956,15.9966628,-17.09159237,-25.137740219999998
121,2,p11.jpg,4,214.2099541,138.3243104,195.8819675,-109.2968959,-102.6334757,316.8434298
121,2,p3.jpg,5,152.2768936,202.5842048,-91.2516345,-6.629893579,53.11801278,99.15888082
121,2,p9.jpg,6,172.4677306,87.90085622,233.325584,-19.18066424,69.73183017,102.73590043000002
121,2,p4.jpg,7,36.1953483,260.6669376,146.3034117,-96.97787921,-19.88172686,56.07707516
121,2,p10.jpg,8,141.0776649,5.075696319,134.3519739,95.61860062,-159.2019553,300.2796202
121,2,p14.jpg,9,57.70795976,114.5821814,23.71063647,140.3330638,-148.7041464,206.41210616
121,2,p6.jpg,10,0.1869752972,315.798142,76.58877771,36.67688762,95.073725,-94.8867497028
121,2,p7.jpg,11,81.03399379,203.9900669,-68.94224402,-5.034266302,130.8313589,-49.79736511
121,2,p2.jpg,12,-94.23124371,5.964691777,50.68072837,-106.4809167,-167.2743025,73.04305879
122,2,p2.jpg,1,77.20196787,30.40256737,30.8449242,-77.73917483,114.8141112,-37.612143329999995
122,2,p10.jpg,2,52.61075575,-93.98435192,32.63446785,51.01771222,114.2437169,-61.63296114999999
122,2,p3.jpg,3,-184.2776914,29.74260488,81.10155254,61.29373455,27.90338529,-212.18107669
122,2,p23.jpg,4,135.3179857,39.69922835,140.6440733,175.1353949,-115.1330024,250.45098810000002
122,2,p6.jpg,5,109.9727288,166.6647281,101.3442128,123.3322113,-105.7386914,215.7114202
122,2,p11.jpg,6,208.9795477,98.08371641,103.0889505,143.9513013,89.19681405,119.78273365000001
122,2,p8.jpg,7,1.98790777,-1.010052204,146.6297037,124.5867838,44.740176,-42.75226823
122,2,p7.jpg,8,-117.6229525,229.6719714,160.647495,106.3933139,134.1981622,-251.8211147
122,2,p9.jpg,9,51.26471867,34.0803357,-110.3208731,94.53250172,1.442103612,49.822615058000004
122,2,p13.jpg,10,-5.826728463,126.5894165,54.6888995,58.35261852,-85.61919428,79.79246581700001
122,2,p14.jpg,11,30.81617799,-40.94721746,-126.5977181,7.551712462,-51.30134658,82.11752457
122,2,p4.jpg,12,97.17261881,0.3520440718,92.18287676,-102.6088046,-12.20152858,109.37414739
123,1,p2.jpg,1,84.14289996,-181.0521712,-89.46371489,70.42806179,120.2828346,-36.13993464000001
123,1,p9.jpg,2,94.39569764,143.4329425,122.8276873,202.444307,61.58388515,32.811812489999994
123,1,p11.jpg,3,117.3664021,132.1257024,240.9013371,86.50275025,111.9119262,5.454475900000006
123,1,p14.jpg,4,145.2026905,75.16594593,125.3057239,-33.69181146,35.25539476,109.94729573999999
123,1,p4.jpg,5,46.35654929,158.4322246,-4.263539245,3.500087592,179.4613358,-133.10478651
123,1,p7.jpg,6,128.6030535,335.6791222,55.59615029,35.16116438,72.29107495,56.31197854999999
123,1,p13.jpg,7,141.5196247,229.4869267,54.80250987,42.92553603,65.36785593,76.15176877
123,1,p8.jpg,8,103.4836102,58.76580743,137.3687303,119.9260353,126.5765672,-23.092957
123,1,p6.jpg,9,178.92004120000001,61.60843934,187.51913,89.85135784,152.2983911,26.62165010000001
123,1,p3.jpg,10,93.19165141,66.53956785,187.8827523,136.4109838,9.414093331,83.777558079
123,1,p10.jpg,11,145.6040075,60.01202651,124.0288934,216.2096338,41.61296683,103.99104066999999
123,1,p23.jpg,12,90.28651017,100.2152893,126.1822763,7.385489404,101.022287,-10.735776830000006
124,1,p5.jpg,1,198.8793953,112.5851428,184.8533752,25.02960389,-29.80101987,228.68041517
124,1,p24.jpg,2,147.7260529,37.87289746,32.12713057,61.11341878,1.936319257,145.789733643
124,1,p15.jpg,3,216.1370308,155.9822838,53.38861705,63.04255533,29.80352278,186.33350801999998
124,1,p20.jpg,4,147.3797272,10.1990266,47.65349846,99.77880034,23.16988075,124.20984644999999
124,1,p18.jpg,5,111.9015853,8.081331954,53.40183831,27.22441062,-51.73902728,163.64061257999998
124,1,p1.jpg,6,116.7985055,29.89741393,20.54631231,-20.44705599,12.71734579,104.08115971000001
124,1,p17.jpg,7,153.1116173,114.4505758,124.77941,122.8378079,-8.914550806,162.026168106
124,1,p19.jpg,8,169.0939816,139.2358644,109.2127309,49.66028826,4.177933818,164.91604778200002
124,1,p22.jpg,9,237.8998212,19.54814883,130.6527753,4.431143966,77.95323467,159.94658653
124,1,p12.jpg,10,93.88135324,54.37722064,50.24319571,104.5969528,70.33466131,23.546691929999994
124,1,p21.jpg,11,227.0538696,13.91509328,160.4861032,49.13637598,-34.897888879999996,261.95175848
124,1,p16.jpg,12,160.4820091,14.14424198,57.19473242,101.443423,-1.79927787,162.28128697
125,2,p6.jpg,1,80.78319692,-5.58859411,-163.7690906,-92.61439994,15.79570202,64.9874949
125,2,p7.jpg,2,-23.40541476,159.7683219,-82.75705637,94.36023623,15.4773674,-38.88278216
125,2,p8.jpg,3,151.3757933,-95.90628761,19.17394211,105.0282142,5.361844715,146.013948585
125,2,p23.jpg,4,-6.801936082,-50.87657425,131.9042302,98.36665566,260.6634641,-267.465400182
125,2,p3.jpg,5,271.268884,165.34884,-20.01722569,176.6740253,17.04988619,254.21899781000002
125,2,p10.jpg,6,7.244156376,-62.1310973,-97.56641985,127.1114109,52.33271644,-45.088560064
125,2,p2.jpg,7,62.59412592,149.1706599,-91.07094352,21.05710543,-55.75524624,118.34937216
125,2,p9.jpg,8,256.146655,32.74107492,141.7832148,119.5991101,44.644395,211.50226
125,2,p4.jpg,9,85.54399743,208.469335,-54.57808926,-68.3489033,23.56761091,61.976386520000005
125,2,p14.jpg,10,19.02701595,41.64341573,-73.45630637,109.5326628,82.18547499,-63.158459040000004
125,2,p13.jpg,11,38.9474701,122.0532304,292.1557204,-34.06412002,82.97612886,-44.028658760000006
125,2,p11.jpg,12,133.3352889,-51.4728108,184.284939,117.4577171,-21.4480049,154.7832938
126,1,p19.jpg,1,79.03503844,76.81299859,33.44237563,-51.475414550000004,-74.78160554,153.81664397999998
126,1,p1.jpg,2,50.04902875,102.6991267,-142.6350949,38.93018085,-12.12723274,62.17626149
126,1,p5.jpg,3,91.46696014,-48.98264539,5.510133988,-94.74636488,68.80712596,22.659834180000004
126,1,p16.jpg,4,-37.59480297,3.896083687,-6.413412251,-101.9574118,90.84710383,-128.4419068
126,1,p20.jpg,5,21.16353073,26.32256069,-121.3868018,-81.94002368,17.00934942,4.154181310000002
126,1,p15.jpg,6,97.01467609,93.46016266,52.34234175,-204.8904411,-176.0232843,273.03796038999997
126,1,p22.jpg,7,72.14641124,-66.91563577,95.34743696,-131.5821563,124.9178262,-52.77141495999999
126,1,p17.jpg,8,-10.58330961,-35.64917127,36.29115967,-34.08942155,21.87484646,-32.45815607
126,1,p12.jpg,9,66.35530221,100.0730872,0.7926684304,15.07083136,-19.97309017,86.32839238
126,1,p18.jpg,10,186.8649206,41.92686128,-54.07275896,163.2821968,-15.39286101,202.25778161
126,1,p21.jpg,11,-58.01239757,-76.61738983,18.64957159,83.31845535,-88.39473645,30.38233888
126,1,p24.jpg,12,14.58185466,-4.264141384,146.4850663,-6.210482077,-88.39732231,102.97917697000001
127,2,p15.jpg,1,114.0034918,37.12107965,-32.29742612,4.417624373,15.51484725,98.48864455
127,2,p21.jpg,2,133.4403641,74.82176468,-159.2954527,0.4480806401,-41.03617402,174.47653812000001
127,2,p18.jpg,3,88.79573047,-200.0961599,55.04379581,-17.9314262,-124.938999,213.73472947
127,2,p16.jpg,4,45.50516497,-127.7937177,-30.47167814,-52.53740079,64.02817066,-18.523005689999998
127,2,p12.jpg,5,68.54574788,-18.08593474,-54.46580573,-263.242475,164.5906129,-96.04486502
127,2,p24.jpg,6,-31.37085798,47.08446358,72.08011418,111.3122133,-121.7408786,90.37002062
127,2,p5.jpg,7,70.52952896,12.24447094,100.6465915,-134.8954125,-212.5468394,283.07636836
127,2,p22.jpg,8,204.6641509,66.84018486,-24.53281046,188.3508048,122.0130846,82.65106630000001
127,2,p19.jpg,9,-20.12061998,120.9818211,74.59099967,4.588748079,60.3381257,-80.45874567999999
127,2,p17.jpg,10,94.72200967,78.80611558,101.0527283,21.53517893,-56.59455984,151.31656951000002
127,2,p20.jpg,11,-24.31509537,10.98217465,-10.91495754,-118.0119799,13.11099577,-37.426091140000004
127,2,p1.jpg,12,10.9726443,190.1614316,6.21447528,1.086119288,41.61208437,-30.63944007
128,1,p2.jpg,1,171.9403662,81.70588827,37.14103558,31.97241484,116.2913754,55.64899079999999
128,1,p8.jpg,2,347.9634925,171.4773487,33.74692783,17.88587059,89.50849359,258.45499891
